ref,fileName,date,description,status,publicScore,privateScore
55794844,w36_ad197std_rankraw.csv,2026-08-26 12:38:55.380000,"w26g queue-drain w36_ad197std_rankraw — CV 0.9701011303, family rankraw, w26d predicted LB 0.971125 with P(beats the 0.97118 account best) 6.66e-16. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 14.0e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97091
55794840,w29_ad194stdcorr_rankraw.csv,2026-08-26 12:38:51.750000,"w26g queue-drain w29_ad194stdcorr_rankraw — CV 0.9701005596, family rankraw, w26d predicted LB 0.971155 with P(beats the 0.97118 account best) 9.58e-08. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 14.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97093
55794837,w27_ad188raw_hybrid.csv,2026-08-26 12:38:48.040000,"w26g queue-drain w27_ad188raw_hybrid — CV 0.9701001700, family hybrid, w26d predicted LB 0.971131 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 14.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97090
55794834,w27_ad188std_hybrid.csv,2026-08-26 12:38:44.617000,"w26g queue-drain w27_ad188std_hybrid — CV 0.9700993121, family hybrid, w26d predicted LB 0.971129 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 15.8e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97089
55794830,w34_ad196std_rankraw.csv,2026-08-26 12:38:40.727000,"w26g queue-drain w34_ad196std_rankraw — CV 0.9700979783, family rankraw, w26d predicted LB 0.971120 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 17.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97092
55794827,w34_ad195std_rankraw.csv,2026-08-26 12:38:37.057000,"w26g queue-drain w34_ad195std_rankraw — CV 0.9700978116, family rankraw, w26d predicted LB 0.971120 with P(beats the 0.97118 account best) 0.00e+00. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 17.3e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97091
55794825,w27_ad188raw_rankraw.csv,2026-08-26 12:38:32.700000,"w26g queue-drain w27_ad188raw_rankraw — CV 0.9700976054, family rankraw, w26d predicted LB 0.971136 with P(beats the 0.97118 account best) 7.55e-15. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 17.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97089
55770414,w69_ad208std_h3.csv,2026-08-25 12:40:32.297000,"w26g queue-drain w69_ad208std_h3 — CV 0.9701342350, family h3, w26d predicted LB 0.971159 with P(beats the 0.97118 account best) 1.98e-05. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -19.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97093
55770413,w69_ad208std.csv,2026-08-25 12:40:29.117000,"w26g queue-drain w69_ad208std — CV 0.9701324886, family ens4, w26d predicted LB 0.971170 with P(beats the 0.97118 account best) 2.07e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -17.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97093
55770411,w69_ad208std_hybrid.csv,2026-08-25 12:40:25.917000,"w26g queue-drain w69_ad208std_hybrid — CV 0.9701248767, family hybrid, w26d predicted LB 0.971150 with P(beats the 0.97118 account best) 1.13e-07. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -9.8e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97091
55770410,w69_ad208std_rescale.csv,2026-08-25 12:40:22.473000,"w26g queue-drain w69_ad208std_rescale — CV 0.9701192359, family rescale, w26d predicted LB 0.971170 with P(beats the 0.97118 account best) 2.42e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -4.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55770409,w27_ad188raw_h3.csv,2026-08-25 12:40:19.380000,"w26g queue-drain w27_ad188raw_h3 — CV 0.9701136019, family h3, w26d predicted LB 0.971151 with P(beats the 0.97118 account best) 7.12e-09. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 1.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97091
55770405,w27_ad190std_h3.csv,2026-08-25 12:40:16.747000,"w26g queue-drain w27_ad190std_h3 — CV 0.9701133391, family h3, w26d predicted LB 0.971151 with P(beats the 0.97118 account best) 4.94e-09. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 1.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97091
55770403,w36_ad199std_rankraw.csv,2026-08-25 12:40:13.410000,"w26g queue-drain w36_ad199std_rankraw — CV 0.9701111922, family rankraw, w26d predicted LB 0.971139 with P(beats the 0.97118 account best) 1.21e-10. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 3.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97091
55770400,w36_ad197std_rescale.csv,2026-08-25 12:40:10.217000,"w26g queue-drain w36_ad197std_rescale — CV 0.9701085985, family rescale, w26d predicted LB 0.971155 with P(beats the 0.97118 account best) 2.48e-06. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 6.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97090
55770398,w69_ad208std_rankraw.csv,2026-08-25 12:40:07,"w26g queue-drain w69_ad208std_rankraw — CV 0.9701073320, family rankraw, w26d predicted LB 0.971134 with P(beats the 0.97118 account best) 1.63e-12. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 7.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97092
55770394,w29_ad194std_hybrid.csv,2026-08-25 12:40:03.727000,"w26g queue-drain w29_ad194std_hybrid — CV 0.9701056245, family hybrid, w26d predicted LB 0.971141 with P(beats the 0.97118 account best) 1.05e-12. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 9.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97091
55743003,w40_ad211std_rescale.csv,2026-08-24 12:39:22.267000,"w26g queue-drain w40_ad211std_rescale — CV 0.9701209816, family rescale, w26d predicted LB 0.971173 with P(beats the 0.97118 account best) 5.71e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -5.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55743001,w38_ad202std_rescale.csv,2026-08-24 12:39:18.957000,"w26g queue-drain w38_ad202std_rescale — CV 0.9701200354, family rescale, w26d predicted LB 0.971171 with P(beats the 0.97118 account best) 3.62e-03. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -5.0e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97091
55742998,w34_ad196std_h3.csv,2026-08-24 12:39:15.547000,"w26g queue-drain w34_ad196std_h3 — CV 0.9701199173, family h3, w26d predicted LB 0.971138 with P(beats the 0.97118 account best) 5.08e-11. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -4.8e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55742997,w34_ad195std_wh3.csv,2026-08-24 12:39:12.443000,"w26g queue-drain w34_ad195std_wh3 — CV 0.9701196117, family wh3, w26d predicted LB 0.971133 with P(beats the 0.97118 account best) 1.13e-12. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -4.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55742994,w34_ad195std_w.csv,2026-08-24 12:39:09.230000,"w26g queue-drain w34_ad195std_w — CV 0.9701195043, family w, w26d predicted LB 0.971137 with P(beats the 0.97118 account best) 2.29e-11. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -4.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55742990,w40_ad211std_hybrid.csv,2026-08-24 12:39:05.400000,"w26g queue-drain w40_ad211std_hybrid — CV 0.9701194945, family hybrid, w26d predicted LB 0.971142 with P(beats the 0.97118 account best) 6.70e-10. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -4.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97091
55742986,w34_ad196std.csv,2026-08-24 12:39:01.933000,"w26g queue-drain w34_ad196std — CV 0.9701185506, family ens4, w26d predicted LB 0.971150 with P(beats the 0.97118 account best) 1.23e-07. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -3.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55742984,w34_ad195std.csv,2026-08-24 12:38:58.657000,"w26g queue-drain w34_ad195std — CV 0.9701181649, family ens4, w26d predicted LB 0.971149 with P(beats the 0.97118 account best) 8.75e-08. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -3.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55742981,w27_ad188stdcorr.csv,2026-08-24 12:38:55.483000,"w26g queue-drain w27_ad188stdcorr — CV 0.9701168076, family h3, w26d predicted LB 0.971171 with P(beats the 0.97118 account best) 8.69e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -1.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97091
55742979,w29_ad194std_h3.csv,2026-08-24 12:38:52.490000,"w26g queue-drain w29_ad194std_h3 — CV 0.9701140064, family h3, w26d predicted LB 0.971152 with P(beats the 0.97118 account best) 1.24e-08. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 1.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55714898,w27_ad188raw_logit.csv,2026-08-23 12:41:34.147000,"w26g queue-drain w27_ad188raw_logit — CV 0.9700387329, family logit, w26d predicted LB 0.971159 with P(beats the 0.97118 account best) 4.34e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 76.3e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97087
55714897,w38_ad202stdcorr_ens4.csv,2026-08-23 12:41:31.723000,"w26g queue-drain w38_ad202stdcorr_ens4 — CV 0.9701349001, family ens4, w26d predicted LB 0.971187 with P(beats the 0.97118 account best) 5.92e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -19.8e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97119,0.97093
55714895,w36_ad199stdcorr_ens4.csv,2026-08-23 12:41:28.523000,"w26g queue-drain w36_ad199stdcorr_ens4 — CV 0.9701365875, family ens4, w26d predicted LB 0.971189 with P(beats the 0.97118 account best) 6.95e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -21.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97119,0.97093
55714894,w40_ad211std_h3.csv,2026-08-23 12:41:26.077000,"w26g queue-drain w40_ad211std_h3 — CV 0.9701331846, family h3, w26d predicted LB 0.971157 with P(beats the 0.97118 account best) 8.39e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -18.1e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97093
55714891,w38_ad202std_h3.csv,2026-08-23 12:41:23.103000,"w26g queue-drain w38_ad202std_h3 — CV 0.9701330214, family h3, w26d predicted LB 0.971157 with P(beats the 0.97118 account best) 7.65e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -17.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55714889,w36_ad197stdcorr.csv,2026-08-23 12:41:19.703000,"w26g queue-drain w36_ad197stdcorr — CV 0.9701286299, family h3, w26d predicted LB 0.971165 with P(beats the 0.97118 account best) 1.00e-02. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -13.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97093
55714886,w36_ad197std_h3.csv,2026-08-23 12:41:16.423000,"w26g queue-drain w36_ad197std_h3 — CV 0.9701244431, family h3, w26d predicted LB 0.971145 with P(beats the 0.97118 account best) 2.33e-06. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -9.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55714885,w38_ad202std_hybrid.csv,2026-08-23 12:41:12.877000,"w26g queue-drain w38_ad202std_hybrid — CV 0.9701232618, family hybrid, w26d predicted LB 0.971147 with P(beats the 0.97118 account best) 8.44e-06. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -8.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97091
55714882,w36_ad197std.csv,2026-08-23 12:41:09.997000,"w26g queue-drain w36_ad197std — CV 0.9701210589, family ens4, w26d predicted LB 0.971153 with P(beats the 0.97118 account best) 1.54e-04. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -6.0e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55714881,w34_ad195std_h3.csv,2026-08-23 12:41:06.857000,"w26g queue-drain w34_ad195std_h3 — CV 0.9701205753, family h3, w26d predicted LB 0.971139 with P(beats the 0.97118 account best) 9.13e-08. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -5.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97115,0.97092
55691071,w38_ad202stdcorr.csv,2026-08-22 12:38:26.843000,"w26g queue-drain w38_ad202stdcorr — CV 0.9701375891, family h3, w26d predicted LB 0.971178 with P(beats the 0.97118 account best) 2.59e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -22.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97093
55691067,w40_ad211stdcorr.csv,2026-08-22 12:38:23.620000,"w26g queue-drain w40_ad211stdcorr — CV 0.9701374733, family h3, w26d predicted LB 0.971178 with P(beats the 0.97118 account best) 2.52e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -22.4e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97118,0.97094
55691065,w40_ad211std.csv,2026-08-22 12:38:21.017000,"w26g queue-drain w40_ad211std — CV 0.9701309541, family ens4, w26d predicted LB 0.971167 with P(beats the 0.97118 account best) 4.50e-02. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -15.9e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97093
55691063,w38_ad202std.csv,2026-08-22 12:38:18.017000,"w26g queue-drain w38_ad202std — CV 0.9701305726, family ens4, w26d predicted LB 0.971166 with P(beats the 0.97118 account best) 3.91e-02. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -15.5e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55691062,w36_ad199std_h3.csv,2026-08-22 12:38:15.200000,"w26g queue-drain w36_ad199std_h3 — CV 0.9701354276, family h3, w26d predicted LB 0.971161 with P(beats the 0.97118 account best) 1.39e-02. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -20.3e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97116,0.97092
55691060,w36_ad197std_hybrid.csv,2026-08-22 12:38:11.990000,"w26g queue-drain w36_ad197std_hybrid — CV 0.9701124257, family hybrid, w26d predicted LB 0.971123 with P(beats the 0.97118 account best) 2.98e-09. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 2.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97091
55691059,w34_ad195std_hybrid.csv,2026-08-22 12:38:08.587000,"w26g queue-drain w34_ad195std_hybrid — CV 0.9701108333, family hybrid, w26d predicted LB 0.971120 with P(beats the 0.97118 account best) 5.50e-10. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 4.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97090
55691057,w34_ad196std_hybrid.csv,2026-08-22 12:38:05.573000,"w26g queue-drain w34_ad196std_hybrid — CV 0.9701091250, family hybrid, w26d predicted LB 0.971117 with P(beats the 0.97118 account best) 8.26e-11. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 6.0e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97113,0.97090
55691054,w38_ad202std_rankraw.csv,2026-08-22 12:38:01.390000,"w26g queue-drain w38_ad202std_rankraw — CV 0.9701067554, family rankraw, w26d predicted LB 0.971121 with P(beats the 0.97118 account best) 8.66e-10. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 8.3e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97092
55691053,w40_ad211std_rankraw.csv,2026-08-22 12:37:58.490000,"w26g queue-drain w40_ad211std_rankraw — CV 0.9701044022, family rankraw, w26d predicted LB 0.971116 with P(beats the 0.97118 account best) 6.40e-11. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is 10.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97114,0.97092
55656432,w34_ad195stdcorr.csv,2026-08-21 00:07:38.670000,"w26g queue-drain w34_ad195stdcorr — CV 0.9701247949, family h3, w26d predicted LB 0.971184 with P(beats the 0.97118 account best) 4.56e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -9.7e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97093
55656429,w36_ad199std_hybrid.csv,2026-08-21 00:07:35.277000,"w39 slot9 w36_ad199std_hybrid — the `hybrid` transform over the same 199-member standardised pack as the day's leader, cross-fitted CV 0.9701231283 on the frozen folds. It REPLACES w36_ad199std_logit in this slot, and the reason is auto-selection rather than public rank. Nothing is selected on this account, so Kaggle will auto-select on best PUBLIC score. The logit sibling sits 82.9e-6 of CV below the leader yet prices at 0.97119, because logit carries a +1121e-6 LB-CV gap against h3's +1025e-6 across 78 scored files — the same shape as blend158_logit, the file the w13 audit named as the whole of this account's selection exposure. Removing it takes the worst of 20,000 simulated auto-selections from -82.9e-6 to -18.1e-6 of CV. The brief is right that a spare slot is free for public RANK; it is not free for the FINAL score while the default picks on public. Not a deadline candidate: this is 16.9e-6 below the CV leader.",SubmissionStatus.COMPLETE,0.97114,0.97091
55656425,w37_cal_dm_cat.csv,2026-08-21 00:07:32.023000,"w37 es-bias CALIBRATION (DIRTY reading) — this is a MEASUREMENT, not an attempt on the board. The file is the raw test-prediction vector of pack member `dm_cat`, whose out-of-fold AUC on our frozen SKF5 seed-42 folds is 0.9667001254. Expect it to score around 0.96809 — far below this account's 0.97118 best, which costs nothing because the public board shows best-of-all-submissions. WHY: w36f priced early-stopping-on-the-scored-fold at +2.7e-4 of inflated OOF AUC from a single usable reading, because the only other candidate's published score turned out to belong to a blend rather than to that model. Submitting the vector ourselves removes that ambiguity and returns an exact score for exactly these predictions. Member's early-stopping mechanism: CatBoost od_type + best-iteration on the scored fold. Pre-registered in experiments/w37c_prereg.py before any of these was sent: honest 0.968359 vs inflated 0.968086, 27 reporting steps apart. NOT a deadline candidate under any outcome — final selection is on CV.",SubmissionStatus.COMPLETE,0.96813,0.96807
55656420,w37_cal_omid_tabm.csv,2026-08-21 00:07:29.177000,"w37 es-bias CALIBRATION (DIRTY reading) — this is a MEASUREMENT, not an attempt on the board. The file is the raw test-prediction vector of pack member `omid_tabm`, whose out-of-fold AUC on our frozen SKF5 seed-42 folds is 0.9675077199. Expect it to score around 0.96875 — far below this account's 0.97118 best, which costs nothing because the public board shows best-of-all-submissions. WHY: w36f priced early-stopping-on-the-scored-fold at +2.7e-4 of inflated OOF AUC from a single usable reading, because the only other candidate's published score turned out to belong to a blend rather than to that model. Submitting the vector ourselves removes that ambiguity and returns an exact score for exactly these predictions. Member's early-stopping mechanism: NN 'New best epoch!' + 'Restoring best model' per fold. Pre-registered in experiments/w37c_prereg.py before any of these was sent: honest 0.969026 vs inflated 0.968753, 27 reporting steps apart. NOT a deadline candidate under any outcome — final selection is on CV.",SubmissionStatus.COMPLETE,0.96949,0.96916
55656418,w37_cal_om_xgb2.csv,2026-08-21 00:07:25.507000,"w37 es-bias CALIBRATION (DIRTY reading) — this is a MEASUREMENT, not an attempt on the board. The file is the raw test-prediction vector of pack member `om_xgb2`, whose out-of-fold AUC on our frozen SKF5 seed-42 folds is 0.9687331700. Expect it to score around 0.96976 — far below this account's 0.97118 best, which costs nothing because the public board shows best-of-all-submissions. WHY: w36f priced early-stopping-on-the-scored-fold at +2.7e-4 of inflated OOF AUC from a single usable reading, because the only other candidate's published score turned out to belong to a blend rather than to that model. Submitting the vector ourselves removes that ambiguity and returns an exact score for exactly these predictions. Member's early-stopping mechanism: XGB early stopping on the scored fold. Pre-registered in experiments/w37c_prereg.py before any of these was sent: honest 0.970037 vs inflated 0.969764, 27 reporting steps apart. NOT a deadline candidate under any outcome — final selection is on CV.",SubmissionStatus.COMPLETE,0.96993,0.96962
55656412,w36_ad199std.csv,2026-08-21 00:07:20.823000,"w26g queue-drain w36_ad199std — CV 0.9701323250, family ens4, w26d predicted LB 0.971199 with P(beats the 0.97118 account best) 9.67e-01. Sent because the brief's economics make an unused slot pure waste, NOT because it is expected to move anything: every unsent file is below the best already-sent CV and w26d prices the whole queue at 6.3e-4 of beating the board. Not a deadline candidate — selection is on CV and this is -17.2e-6 below the best sent CV.",SubmissionStatus.COMPLETE,0.97117,0.97092
